10 4 448.06 395.731 77.625 312.672 137
10 5 158.027 323.835 421.014 315.451 136
10 6 166.827 147.99 156.41 321.965 133
10 7 77.7557 310.253 155.626 77.8748 101
10 8 414.034 40.1307 221.852 89.4221 46
10 9 225.059 90.6935 483.133 140.309 29
10 10 173.516 78.097 167.926 50.2153 29
10 11 169.806 48.236 356.699 0.815058 28
10 15 157.376 296.951 156.581 321.013 4
11 1 482.412 143.054 449.033 395.137 184
11 2 405.969 138.92 168.993 145.762 184
11 3 422.108 314.911 408.106 140.911 184
11 4 446.827 395.775 74.106 312.526 136
11 5 156.036 324.111 420.02 315.638 135
11 6 166.402 146.9 155.714 318.045 132
11 7 76.7609 310.257 155.578 77.1811 100
11 8 414.113 40.4427 221.679 89.7454 45
11 9 223.237 90.7776 482.19 141.021 28
11 10 173.357 79.9297 167.488 50.1008 28
11 11 168.871 48.486 362.693 -0.222481 27
11 15 155.098 307.003 154.667 322.991 3
12 1 480.949 143.993 447.964 395.127 183
12 2 404.974 140.03 167.985 146.442 183
12 3 421.094 315.912 407.03 141.917 183
12 4 445.726 396.234 76.7316 314.207 135
12 5 155.031 324.929 419.008 316.255 134
12 6 165.782 146.921 155.521 306.034 131
12 7 75.9648 310.328 154.755 78.2378 99
12 8 410.878 42.5195 220.699 90.8131 44
12 9 222.245 91.743 480.183 142.062 27
12 10 172.517 79.8976 166.841 51.2295 27
12 11 168.88 49.518 366.777 0.105515 26
12 15 157.329 284.275 155.313 322.427 2
13 1 479.964 144.995 447.272 395.166 182
13 2 404.967 140.747 166.973 146.978 182
13 3 420.499 314.959 406.397 142.967 182
13 4 445.004 395.983 74.7559 314.104 134
13 5 155.038 325.126 419.008 316.246 133
13 6 165.465 147.966 155.517 306.033 130
13 7 75.9673 310.328 153.633 81.2147 98
13 8 412.006 43.0243 222.706 90.8377 43
13 9 224.234 92.8055 480.212 142.916 26
13 10 172.119 81.7933 166.63 52.0684 26
13 11 167.811 50.2311 372.716 -0.153686 25
13 15 157.27 284.272 155.223 323.837 1
13 16 139.705 410.528 108.843 387.564 6
14 1 479.008 145.001 446.353 395.177 181
14 2 403.969 140.879 166.984 147.408 181
14 3 419.724 314.941 405.688 142.944 181
14 4 443.878 395.554 73.541 314.086 133
14 5 155.046 325.329 418.007 316.215 132
14 6 165.258 148.954 155.665 304.041 129
14 7 75.598 311.203 154.252 79.407 97
14 8 412.087 43.3464 218.279 92.1101 42
14 9 221.259 92.6765 479.162 143.174 25
14 10 171.821 80.036 166.218 52.1572 25
14 11 167.895 50.5764 372.745 -0.0313284 24
14 16 159.399 426.27 97.3421 383.599 5
14 17 153.174 81.1943 168.875 84.5808 25
15 1 476.444 146.928 444.148 395.149 180
15 2 402.967 142.681 164.993 148.705 180
15 3 417.753 315.939 403.855 144.93 180
15 4 442.019 395.914 72.7537 316.14 132
15 5 155.03 326.795 416.039 317.057 131
15 6 163.61 150.976 153.085 323.005 128
15 7 73.2114 314.411 151.623 83.2113 96
15 8 410.013 45.0508 220.461 92.8619 41
15 9 222.129 94.3487 476.25 144.738 24
15 10 170.717 82.8559 164.924 54.0154 24
15 11 165.76 52.0093 378.836 0.322459 23
15 16 156.885 427.237 123.259 405.535 4
15 17 152.146 83.2643 167.921 86.3961 24
16 1 473.528 149.939 441.619 396.08 179
16 2 399.992 145.611 164.99 150.525 179
16 3 415.449 317.883 401.683 146.945 179
16 4 439.755 397.142 71.9304 318.325 131
16 5 153.022 328.587 413.031 318.813 130
16 6 162.704 150.917 151.568 323.972 127
16 7 71.9867 314.338 150.798 84.2735 95
16 8 407.027 49.1124 217.839 95.3413 40
16 9 221.26 96.7179 473.237 147.833 23
16 10 169.959 85.8016 164.198 57.959 23
16 11 165.787 54.0986 391.707 0.760791 22
16 16 154.091 425.868 136.253 413.631 3
16 17 153.125 84.4192 168.826 87.8057 23
16 18 424.851 9.04535 432.345 33.5895 9
17 1 471.576 152.944 439.521 396.069 178
17 2 398.981 147.862 164.997 151.798 178
17 3 413.889 318.931 400.795 149.938 178
17 4 437.749 397.172 71.8525 318.688 130
17 5 153.041 329.118 412.021 319.579 129
17 6 162.868 151.925 151.258 328.017 126
17 7 71.4646 315.161 151.392 84.7892 94
17 8 406.121 52.5096 218.75 96.9465 39
17 9 220.194 98.0726 471.267 150.725 22
17 10 170.056 85.989 164.367 57.1249 22
17 11 165.938 55.726 400.479 2.694 21
17 16 156.807 427.353 124.351 406.031 2
17 17 153.894 84.5481 169.876 87.6426 22
17 18 421.614 5.78777 431.942 35.6745 8
18 1 469.789 154.107 437.224 395.165 177
18 2 396.993 149.348 163.998 151.776 177
18 3 412.23 318.91 400.049 151.996 177
18 4 434.988 396.056 70.7591 318.126 129
18 5 153.029 328.809 410.02 319.561 128
18 6 162.954 153.997 151.314 326.954 125
18 7 70.5016 316.176 151.803 84.5797 93
18 8 404.957 54.8131 218.851 97.3484 38
18 9 222.228 98.9473 469.109 152.497 21
18 10 170.783 86.0473 164.691 58.0674 21
18 11 167.924 55.6495 397.887 5.48266 20
18 16 156.669 427.574 122.96 406 1
18 17 153.144 84.4217 169.856 88.5783 21
18 18 420.514 8.81631 430.526 36.8119 7
18 19 199.426 451.094 166.464 433.524 4
19 1 467.796 157.109 435.072 395.147 176
19 2 398 152.154 165 152.274 176
19 3 410.804 319.875 399.403 155.972 176
19 4 433.024 395.885 70.7899 318.99 128
19 5 153.017 329.475 408.009 320.258 127
19 6 163.295 153.95 151.457 321.962 124
19 7 70.408 315.145 151.682 86.2421 92
19 8 406.174 57.7955 217.221 99.0148 37
19 9 220.343 99.4862 467.119 155.474 20
19 10 171.565 86.881 166.109 60.9771 20
19 11 166.773 56.8982 397.837 9.20832 19
19 17 154.097 85.5103 170.84 88.8106 20
19 18 420.854 14.7337 430.174 44.634 6
19 19 210.408 457.389 165.493 434.106 3
20 1 465.377 161.053 432.637 395.089 175
20 2 395.003 154.45 164 152.99 175
20 3 408.989 319.935 398.286 156.981 175
20 4 430.806 395.919 66.764 319.119 127
20 5 152.044 330.236 407.041 321.159 126
20 6 163.334 154.951 150.58 327.969 123
20 7 68.0756 317.027 152.201 85.7095 91
20 8 403.954 61.7802 219.588 100.012 36
20 9 221.264 100.889 465.263 158.894 19
20 10 171.92 87.0153 166.581 59.0801 19
20 11 167.834 57.107 414.672 11.2348 18
20 17 156.885 85.4277 170.948 89.1944 19
20 18 421.171 19.9479 429.927 48.7179 5
20 19 209.011 457.355 165.213 434.645 2
20 20 608.184 115.916 594.629 86.1689 18
21 1 463.991 163.999 430.526 396.22 174
21 2 397.03 157.479 166.021 152.918 174
21 3 407.906 320.945 398.103 159.994 174
21 4 427.973 396.127 67.8487 319.713 126
21 5 152.015 330.463 406.012 322.383 125
21 6 163.763 153.905 151.564 312.044 122
21 7 66.9125 316.34 153.413 84.0369 90
21 8 405.086 65.4509 222.859 100.264 35
21 9 224.224 102.108 463.19 162.245 18
21 10 172.929 86.0143 167.522 59.0961 18
21 11 168.918 57.5251 398.832 18.0242 17
21 17 156.907 84.3433 173.757 88.8992 18
21 18 422.686 23.8003 431.096 52.6808 4
21 19 204.902 455.698 173.74 440.24 1
21 20 606.452 126.816 591.69 90.5328 17
22 1 463.858 167.979 430.451 396.212 173
22 2 398.059 160.156 167.041 152.716 173
22 3 408.273 322.927 399.114 162.993 173
22 4 428.016 396.927 66.8454 319.723 125
22 5 153.03 331.034 406.02 323.689 124
22 6 165.557 155.047 151.106 327.009 121
22 7 66.4822 316.184 154.791 84.5389 89
22 8 405.018 69.1009 223.799 100.854 34
22 9 225.221 102.169 464.309 165.839 17
22 10 175.357 86.9369 170.256 58.1318 17
22 11 172.012 57.0766 401.795 21.6718 16
22 17 160.173 84.3922 178.8 89.7003 17
22 18 426.419 29.8844 433.842 56.7674 3
22 20 604.194 128.92 590.899 96.4509 16
22 21 610.727 6.87601 577.698 43.0646 7
23 1 465.653 170.949 432.502 397.074 172
23 2 400.015 162.625 171.029 153.279 172
23 3 410.637 323.964 401.709 164.96 172
23 4 428.998 398.01 68.9896 320.048 124
23 5 156.016 331.624 409.008 325.329 123
23 6 169.232 153.933 153.986 327.999 120
23 7 68.7233 316.28 158.487 84.8009 88
23 8 409.058 72.36 224.062 102.384 33
23 9 227.336 102.789 465.342 168.765 16
23 10 179.906 88.0174 174.514 59.0907 16
23 11 175.95 57.6437 405.792 25.5093 15
23 17 167.103 83.6499 183.837 88.5547 16
23 18 431.149 30.9585 438.647 57.8195 2
23 20 611.131 145.948 593.006 100.396 15
23 21 616.241 7.30424 581.827 44.841 6
24 1 469.613 172.092 435.944 396.142 171
24 2 405.067 163.661 176.04 152.205 171
24 3 414.5 323.974 406.277 165.986 171
24 4 433.858 397.642 72.8066 317.875 123
24 5 160.026 330.306 411.005 325.273 122
24 6 174.496 152.956 161.605 299.965 119
24 7 73.5605 314.22 164.596 82.4484 87
24 8 413.981 73.8761 233.899 101.336 32
24 9 235.302 102.952 469.184 170.362 15
24 10 185.457 85.0908 180.799 57.2006 15
24 11 182.947 56.5871 407.962 27.7077 14
24 17 171.957 80.1442 190.769 85.7736 15
24 18 438.406 31.1127 444.831 59.2214 1
24 20 615.831 151.074 596.763 100.961 14
24 21 604.161 27.1452 585.692 47.6243 5
24 22 436.171 26.6658 444.768 56.7807 5
25 1 474.251 172.039 439.435 394.225 170
25 2 411.103 163.305 182.037 149.39 170
25 3 418.793 323.919 411.696 165.969 170
25 4 436.893 395.474 77.4051 314.646 122
25 5 166.013 327.818 415.999 323.958 121
25 6 180.41 150.947 165.356 320.032 118
25 7 79.2403 311.094 169.735 80.5037 86
25 8 420.054 73.378 239.864 99.0426 31
25 9 241.124 100.588 473.226 170.245 14
25 10 192.156 83.9728 187.101 54.9824 14
25 11 188.936 53.4551 414.023 27.1956 13
25 17 176.184 77.3698 195.688 83.0689 14
25 20 616.808 154.077 598.175 99.9822 13
25 21 619.569 17.5651 586.433 50.4369 4
25 22 442.172 28.9552 449.946 58.7533 4
26 1 477.597 172.935 441.928 393.15 169
26 2 415.068 163.002 187.04 147.416 169
26 3 422.182 321.953 415.888 164.964 169
26 4 439.774 394.001 83.8349 313.732 121
26 5 170.019 326.438 420.002 323.187 120
26 6 185.125 147.923 171.523 302.046 117
26 7 83.1191 310.047 174.308 77.7285 85
26 8 423.057 73.4326 245.855 96.9049 30
26 9 247.325 98.9598 477.355 170.865 13
26 10 197.459 80.9206 192.476 52.0906 13
26 11 193.939 50.4173 421.858 26.6431 12
26 17 180.035 75.8972 200.688 82.9177 13
26 20 605.728 136.093 596.252 108.255 12
26 21 621.645 21.966 585.485 55.2758 3
26 22 444.11 30.6719 452.444 58.8688 3
26 23 638.325 228.939 633.962 205.818 16
27 1 478.881 174.981 443.331 393.217 168
27 2 417.095 164.799 191.011 146.857 168
27 3 424.094 322.961 418.49 166.982 168
27 4 440.963 394.164 84.7783 313.985 120
27 5 173.014 327.104 422.012 323.928 119
27 6 188.571 147.87 173.501 314.045 116
27 7 84.5258 310.21 178.339 75.7353 84
27 8 425.983 75.8594 248.871 96.9107 29
27 9 250.141 98.5685 478.309 173.055 12
27 10 201.944 81.0091 197.087 50.986 12
27 11 198.956 49.5051 423.945 29.3887 11
27 17 182.882 74.3292 203.714 81.7985 12
27 20 603.107 143.964 592.349 112.221 11
27 21 605.337 39.3588 582.633 60.6743 2
27 22 447.318 35.9261 454.01 64.7656 2
27 23 638.713 256.853 628.814 208.832 15
27 24 522.848 15.9018 533.069 0.0446457 18
27 25 622.851 202.064 616.361 186.846 4
28 1 479.344 177.056 444.42 392.23 167
28 2 418.061 166.329 193.09 146.003 167
28 3 425.667 322.977 420.397 169.986 167
28 4 441.956 393.199 84.7412 314.17 119
28 5 176.016 327.216 424.012 323.932 118
28 6 191.39 146.943 175.449 318.042 115
28 7 84.484 312.196 180.847 74.5326 83
28 8 429.028 78.2721 251.873 96.7831 28
28 9 253.248 98.2733 479.233 175.318 11
28 10 205.338 79.9461 200.418 49.0928 11
28 11 202.019 48.2696 428.885 32.36 10
28 17 185.049 69.8711 204.873 77.3374 11
28 20 601.939 152.018 590.179 112.542 10
28 21 624.939 26.6997 581.091 63.7218 1
28 22 449.665 34.8272 456.981 63.005 1
28 23 638.374 282.74 624.782 210.852 14
28 24 524.085 18.0552 535.545 0.352945 17
28 25 622.761 210.107 612.544 187.203 3
28 26 617.191 31.2113 582.527 62.5828 8
28 27 559.941 48.1901 527.358 21.3875 5
28 28 452.708 42.3946 457.191 64.9744 4
29 1 480.525 177.087 445.138 390.189 166
29 2 421.108 165.938 195.116 142.86 166
29 3 427.25 321.963 422.749 167.978 166
29 4 442.858 390.649 86.8031 312.902 118
29 5 179.017 326.092 425.005 322.305 117
29 6 194.045 145.004 177.635 323.967 114
29 7 86.0192 309.008 182.839 71.342 82
29 8 430.033 78.3731 255.896 93.8275 27
29 9 257.151 95.5793 480.209 175.416 10
29 10 208.812 75.8657 203.878 46.0201 10
29 11 204.947 43.9929 404.975 33.5236 9
29 17 187.289 67.2398 209.711 75.7602 10
29 20 599.124 156.962 587.048 117.599 9
29 23 637.528 306.899 618.87 209.833 13
29 24 524.968 19.9776 538.968 -0.0223714 16
29 25 615.477 207.218 608.239 189.9 2
29 26 613.042 37.0458 580.105 67.1146 7
29 27 558.145 51.4519 524.101 21.8724 4
29 28 452.619 37.8655 458.698 65.8483 3
29 29 613.996 190.011 635.202 197.422 11
29 30 291.128 475.665 237.674 453.753 9
30 1 480.976 178.996 446.402 390.23 165
30 2 423.106 167.072 199.061 141.463 165
30 3 429.03 321.971 424.657 168.981 165
30 4 443.921 390.367 86.8585 313.659 117
30 5 181.038 327.086 427.011 322.629 116
30 6 196.693 141.882 181.573 310.052 113
30 7 86.4197 310.172 185.559 67.8196 81
30 8 433.047 79.6376 255.059 92.8014 26
30 9 258.475 93.7303 481.325 177.132 9
30 10 211.728 72.0428 206.869 41.178 9
30 11 208.977 41.3387 433.949 33.5311 8
30 17 191.393 65.0412 215.098 74.7603 9
30 20 598.598 160.117 586.734 119.369 8
30 23 632.197 291.963 617.234 211.77 12
30 24 527.411 23.3022 544.346 0.254486 15
30 25 614.505 211.197 607.223 192.911 1
30 26 615.187 41.2209 579.453 71.5336 6
30 27 557.374 52.1168 525.763 25.8468 3
30 28 456.6 39.8703 462.652 67.8589 2
30 29 609.63 190.937 630.873 199.321 10
30 30 298.79 477.655 201.945 437.689 8
30 31 157.952 413.659 98.6097 376.801 6
31 1 483.913 180.986 449.755 389.124 164
31 2 427.076 168.393 203.078 140.373 164
31 3 432.624 321.984 428.63 169.983 164
31 4 447.905 390.444 90.9715 314.133 116
31 5 186.022 327.331 431.004 323.262 115
31 6 201.354 141.943 185.548 319.96 112
31 7 89.919 309.967 189.816 66.3346 80
31 8 436.025 81.4035 263.94 92.0207 25
31 9 265.173 93.5563 484.375 179.039 8
31 10 217.773 73.7225 212.662 41.0529 8
31 11 214.007 39.4219 438.978 35.6769 7
31 17 197.866 62.3247 220.693 71.7434 8
31 20 599.143 162.965 588.756 120.55 7
31 23 633.601 307.904 618.39 212.778 11
31 24 531.764 24.8238 550.187 0.139294 14
31 26 617.12 45.1506 582.557 72.6987 5
31 27 550.972 46.0296 530.268 26.7877 2
31 28 463.382 42.2675 468.178 70.4576 1
31 29 612.686 193.849 632.88 201.324 9
31 30 307.328 477.579 207.251 437.16 7
31 31 143.794 402.339 101.675 374.995 5
31 32 461.594 39.8597 468.169 67.7241 21
32 1 487.957 180.993 453.603 389.264 163
32 2 433.17 168.739 209.053 138.606 163
32 3 437.1 321.976 433.753 170.983 163
32 4 450.841 389.746 95.8003 313.935 115
32 5 192.023 327.331 435.003 323.16 114
32 6 207.029 138.915 191.229 320.02 111
32 7 94.52 310.212 195.641 62.4452 79
32 8 442.019 81.3667 270.956 90.1462 24
32 9 272.309 92.2349 487.334 179.173 7
32 10 223.702 68.0451 219.001 36.9998 7
32 11 221 36.0175 444.999 35.9025 6
32 17 203.149 59.6515 226.692 69.7205 7
32 20 599.889 160.027 590.87 123.277 6
32 23 631.596 294.908 619.096 213.831 10
32 24 535.144 26.113 555.361 0.282481 13
32 26 619.186 47.2317 585.33 74.4112 4
32 27 561.023 51.9748 534.439 27.6123 1
32 29 615.035 194.908 633.053 201.863 8
32 30 310.347 477.097 211.551 437.009 6
32 31 157.005 407.248 125.811 389 4
32 32 468.086 41.9824 473.376 67.9233 20
33 1 492.116 182.019 458.111 388.183 162
33 2 438.186 168.689 214.149 136.949 162
33 3 441.754 321.986 438.867 170.983 162
33 4 455.739 389.243 98.7483 314.197 114
33 5 197.038 327.888 440.001 323.046 113
33 6 212.514 137.959 197.355 318.03 110
33 7 98.6546 312.265 200.811 59.5195 78
33 8 448.005 81.129 273.018 88.4382 23
33 9 277.326 90.2177 492.478 179.852 6
33 10 229.992 66.0013 224.633 33.2235 6
33 11 226.999 33.0882 448.007 35.2902 5
33 17 208.809 58.4405 232.666 68.7721 6
33 20 602.012 164.149 592.798 123.301 5
33 23 631.979 294.846 619.211 213.809 9
33 24 537.849 28.8789 560.109 1.08749 12
33 26 619.907 50.8798 587.605 75.7843 3
33 29 612.624 194.924 638.768 205.57 7
33 30 302.029 475.182 193.252 428.239 5
33 31 161.202 410.151 114.681 381.627 3
33 32 472.68 40.8736 478.06 69.8028 19
34 1 496.02 183.003 462.646 390.104 161
34 2 442.199 169.646 220.142 137.032 161
34 3 446.39 323.974 443.505 171.99 161
34 4 460.833 390.806 104.968 317.152 113
34 5 203.035 330.401 444.011 324.465 112
34 6 217.718 137.898 203.645 314.052 109
34 7 103.591 313.237 205.487 58.7945 77
34 8 451.997 81.9257 281.965 88.0289 22
34 9 283.375 90.1226 496.368 181.139 5
34 10 236.202 64.9653 230.597 32.2402 5
34 11 233.004 31.7629 454.022 35.8231 4
34 17 214.126 58.7243 238.961 70.0848 5
34 20 600.245 156.169 593.982 128.228 4
34 23 631.385 291.942 619.811 215.725 8
34 24 542.758 30.7989 567.281 1.23281 11
34 26 620.861 55.8201 589.197 80.2558 2
34 29 615.029 198.929 639.111 208.728 6
34 30 296.381 475.127 196.177 430.823 4
34 31 95.7783 369.675 74.7641 355.243 2
34 32 476.882 43.8232 482.51 71.8976 18
34 33 148.272 403.4 108.454 378.293 4
35 1 499.837 185.974 466.626 393.26 160
35 2 447.234 172.498 225.172 137.897 160
35 3 451.092 325.979 448.414 184.992 160
35 4 463.797 392.982 108.849 319.731 112
35 5 210.035 333.293 449.022 326.831 111
35 6 223.563 140.046 208.219 329.018 108
35 7 107.766 316.309 211.776 58.5063 76
35 8 458.021 84.7728 287.981 89.2973 21
35 9 289.307 91.3036 500.341 184.227 4
35 10 243.377 63.922 237.221 34.1612 4
35 11 248.98 32.6393 459.029 39.0577 3
35 17 223.613 59.0149 246.917 69.1882 4
35 20 603.066 157.985 596.664 129.298 3
35 23 634.228 299.966 627.007 250.999 7
35 24 546.841 32.8648 574.433 0.367339 10
35 26 623.536 60.628 592.056 83.2942 1
35 29 616.796 200.504 639.174 209.57 5
35 30 300.704 476.377 199.069 432.104 3
35 31 122.718 386.594 99.032 371.878 1
35 32 483.24 45.9537 488.449 72.9133 17
35 33 145.823 401.382 124.848 388.273 3
35 34 633.665 53.5153 592.161 82.233 9
35 35 246.944 67.8728 244.807 52.026 4
36 1 504.763 186.962 471.616 394.258 159
36 2 453.247 173.486 233.073 137.553 159
36 3 456.389 326.975 453.711 176.005 159
36 4 468.852 393.721 115.013 320.939 111
36 5 216.036 334.354 453.999 327.972 110
36 6 230.177 140.014 214.622 331.969 107
36 7 113.717 317.287 217.571 58.2288 75
36 8 463.012 85.5755 294.96 89.0642 20
36 9 296.426 91.0555 504.463 184.975 3
36 10 253.333 74.1413 244.231 31.1628 3
36 11 246.016 30.6246 466.047 39.8758 2
36 17 226.679 57.0707 250.435 67.6128 3
36 20 607.72 169.785 599.44 129.019 2
36 23 635.348 294.945 623.667 220.895 6
36 24 550.942 34.9494 581.216 0.18814 9
36 29 618.794 202.499 638.702 210.721 4
36 30 296.694 475.823 197.432 431.162 2
36 32 489.101 47.9832 493.594 74.9008 16
36 33 170.856 416.209 125.995 388.696 2
36 34 635.449 57.1976 596.141 84.2059 8
36 35 253.451 67.0661 251.169 48.0999 3
36 36 568.964 56.0357 549.578 36.4166 4
37 1 509.17 189.027 476.749 395.118 158
37 2 458.18 174.936 239.017 137.897 158
37 3 461.475 328.978 459.383 188.994 158
37 4 474.779 396.083 119.852 323.724 110
37 5 222.037 337.21 458.999 329.982 109
37 6 236.568 138.884 221.39 326.032 106
37 7 119.002 320.001 224.535 55.8144 74
37 8 467.998 86.8728 300.975 89.2347 19
37 9 302.406 91.1226 509.477 186.969 2
37 10 260.39 74.1276 251.39 31.1276 2
37 11 253.011 29.7883 471.048 41.0732 1
37 17 233.034 56.9259 258.641 68.7757 2
37 20 608.29 173.913 600.227 133.097 1
37 23 633.125 287.983 624.195 221.839 5
37 24 552.955 38.9601 587.241 0.213645 8
37 29 618.819 205.452 638.819 213.452 3
37 30 293.78 476.055 226.17 447.134 1
37 32 492.389 48.9285 497.707 77.87 15
37 33 156.645 409.232 101.324 374.139 1
37 34 638.582 59.4034 597.265 88.3784 7
37 35 259.202 66.9741 256.902 49.0126 2
37 36 574.188 62.2105 553.562 38.9005 3
38 1 512.336 191.052 480.574 397.089 157
38 2 462.143 177.192 244.221 138.745 157
38 3 465.209 331.987 463.655 185.004 157
38 4 476.99 398.048 122.845 326.77 109
38 5 227.049 340.402 463.003 332.085 108
38 6 241.757 139.899 227.539 314.044 105
38 7 121.828 324.931 230.115 55.2432 73
38 8 472.001 89.925 306.999 90.0509 18
38 9 308.316 92.3358 512.341 189.283 1
38 10 266.475 75.1048 257.907 32.2183 1
38 17 238.025 55.9458 263.561 67.9343 1
38 23 632.83 282.023 624.985 223.867 4
38 24 557.159 40.1449 592.429 1.39044 7
38 29 621.523 206.97 638.773 215.461 2
38 32 498.224 52.2685 502.062 80.4151 14
38 34 636.354 65.0664 598.962 90.9454 6
38 35 264.711 66.0396 262.238 47.9675 1
38 36 574.817 64.1523 555.707 41.2443 2
39 1 516.023 193.004 484.609 399.093 156
39 2 467.237 178.704 250.169 139.076 156
39 3 469.646 332.977 467.557 180.992 156
39 4 482.775 400.134 126.873 329.64 108
39 5 233.034 342.896 466.999 333.971 107
39 6 247.099 139.845 230.834 338.986 104
39 7 126.177 326.071 235.011 54.2037 72
39 8 476.993 90.9276 312.009 89.723 17
39 23 635.034 285.995 626.901 226.013 3
